Temperature,Humidity,Moisture,Nitrogen,Phosphorus,Potassium,Soil_Type,Crop_Type,Fertilizer
25.4,45,46,23,20,25,Sandy,Tobacco,Ammonium Sulphate
27.4,50,40,17,20,29,Loamy,Tobacco,Ammonium Sulphate
21.8,68,47,21,77,17,Red,Pulses,DAP
19.5,40,41,22,20,28,Loamy,Maize,Ammonium Sulphate
20.3,59,42,57,61,49,Loamy,Millets,NPK 10-26-26
26.2,34,35,70,18,19,Loamy,Wheat,Urea
22.2,58,52,35,59,53,Loamy,Maize,NPK 10-26-26
27.4,71,54,56,40,42,Sandy,Maize,NPK 20-20-20
33.0,72,46,55,44,39,Red,Maize,NPK 20-20-20
28.8,39,39,75,12,11,Black,Sugarcane,Urea
29.4,41,61,14,79,16,Black,Pulses,DAP
21.9,44,36,12,48,10,Loamy,Pulses,SSP
40.0,65,50,53,40,44,Red,Maize,NPK 20-20-20
30.2,57,28,7,13,69,Black,Cotton,MOP
21.3,49,40,39,54,56,Sandy,Rice,NPK 10-26-26
25.5,42,33,10,56,10,Loamy,Maize,SSP
28.3,59,44,91,19,19,Loamy,Rice,Urea
35.6,65,51,62,43,46,Red,Tobacco,NPK 20-20-20
23.6,57,43,69,21,17,Clayey,Cotton,Urea
24.4,55,44,10,6,59,Black,Wheat,MOP
25.5,45,40,47,58,57,Loamy,Rice,NPK 10-26-26
24.9,57,46,4,73,12,Loamy,Rice,DAP
24.9,29,43,11,11,76,Red,Cotton,MOP
26.8,49,37,90,22,10,Clayey,Maize,Urea
22.0,30,42,6,60,12,Sandy,Tobacco,SSP
25.3,29,31,14,41,9,Red,Oil Seeds,SSP
28.6,42,33,12,1,70,Loamy,Rice,MOP
34.5,47,45,4,17,68,Red,Cotton,MOP
26.1,42,36,20,17,21,Loamy,Wheat,Ammonium Sulphate
24.0,74,39,14,77,20,Black,Maize,DAP
26.3,55,43,43,65,59,Clayey,Cotton,NPK 10-26-26
32.4,48,41,23,16,23,Clayey,Tobacco,Ammonium Sulphate
24.0,46,39,11,12,84,Black,Cotton,MOP
24.6,60,52,23,70,13,Red,Millets,DAP
26.7,46,39,34,31,33,Red,Tobacco,Ammonium Sulphate
32.2,52,34,42,48,59,Sandy,Cotton,NPK 10-26-26
28.9,56,46,28,69,13,Red,Pulses,DAP
27.5,50,28,49,62,66,Sandy,Maize,NPK 10-26-26
33.5,48,51,48,49,62,Sandy,Rice,NPK 10-26-26
23.8,59,59,42,44,36,Loamy,Maize,NPK 20-20-20
21.9,70,45,18,58,18,Black,Wheat,DAP
33.0,57,27,93,15,13,Clayey,Rice,Urea
23.2,46,31,27,16,29,Loamy,Millets,Ammonium Sulphate
21.8,61,55,60,60,25,Loamy,Sugarcane,NPK 20-20-20
28.6,41,26,93,33,2,Black,Maize,Urea
32.2,67,49,66,46,40,Loamy,Tobacco,NPK 20-20-20
36.7,67,39,13,91,15,Black,Wheat,DAP
28.3,48,34,4,12,69,Black,Maize,MOP
34.3,37,38,1,14,70,Loamy,Maize,MOP
33.7,45,31,17,54,4,Red,Maize,SSP
36.7,67,51,10,59,11,Red,Rice,DAP
30.5,68,48,66,44,47,Sandy,Tobacco,NPK 20-20-20
29.5,60,48,63,53,30,Red,Tobacco,NPK 20-20-20
30.6,57,36,90,19,0,Black,Wheat,Urea
32.5,73,49,21,80,8,Black,Oil Seeds,DAP
25.2,29,40,8,42,12,Red,Oil Seeds,SSP
34.6,56,40,21,70,12,Clayey,Pulses,DAP
23.3,43,33,14,52,2,Black,Pulses,SSP
34.2,64,46,58,50,36,Red,Tobacco,NPK 20-20-20
21.4,50,41,90,20,10,Black,Millets,Urea
24.6,56,34,26,30,32,Sandy,Maize,Ammonium Sulphate
26.8,48,42,27,18,22,Clayey,Wheat,Ammonium Sulphate
26.2,42,35,7,50,15,Loamy,Pulses,SSP
27.8,46,36,22,17,17,Loamy,Maize,Ammonium Sulphate
32.6,37,37,0,17,65,Loamy,Maize,MOP
27.4,50,41,26,25,17,Loamy,Ground Nuts,Ammonium Sulphate
24.1,41,37,86,11,8,Loamy,Cotton,Urea
35.6,39,37,4,12,71,Red,Maize,MOP
30.2,70,44,22,77,0,Sandy,Pulses,DAP
26.8,62,50,69,39,34,Loamy,Maize,NPK 20-20-20
36.2,60,50,52,40,45,Loamy,Sugarcane,NPK 20-20-20
25.2,64,49,3,66,12,Black,Wheat,DAP
25.8,44,45,9,46,16,Loamy,Cotton,SSP
29.2,37,30,6,63,3,Sandy,Oil Seeds,SSP
30.6,65,57,56,46,54,Red,Maize,NPK 20-20-20
31.7,53,57,45,43,32,Black,Cotton,NPK 20-20-20
30.3,65,66,57,48,42,Sandy,Maize,NPK 20-20-20
30.4,45,40,7,57,11,Sandy,Cotton,SSP
32.3,63,30,31,36,34,Red,Wheat,Ammonium Sulphate
23.2,53,29,95,15,14,Clayey,Rice,Urea
22.8,52,37,8,89,31,Loamy,Wheat,DAP
33.1,55,49,48,41,33,Sandy,Tobacco,NPK 20-20-20
28.3,46,44,21,16,31,Loamy,Tobacco,Ammonium Sulphate
29.5,65,52,54,45,39,Loamy,Maize,NPK 20-20-20
27.4,55,35,26,37,25,Red,Wheat,Ammonium Sulphate
25.4,67,51,50,38,53,Loamy,Wheat,NPK 10-26-26
29.5,48,33,24,22,22,Loamy,Millets,Ammonium Sulphate
31.0,66,44,68,46,44,Red,Sugarcane,NPK 20-20-20
28.5,58,39,38,64,55,Clayey,Millets,NPK 10-26-26
33.0,66,54,50,43,51,Loamy,Rice,NPK 20-20-20
26.8,54,46,57,38,64,Loamy,Maize,NPK 10-26-26
33.9,56,24,3,14,59,Black,Cotton,MOP
25.6,59,47,15,24,26,Red,Tobacco,Ammonium Sulphate
30.4,62,49,53,70,51,Loamy,Rice,NPK 10-26-26
31.7,32,36,5,13,71,Black,Pulses,MOP
29.6,59,55,47,37,41,Red,Cotton,NPK 20-20-20
35.3,56,36,26,34,31,Red,Maize,Ammonium Sulphate
31.6,32,38,2,65,18,Loamy,Rice,SSP
34.5,53,47,32,14,30,Black,Millets,Ammonium Sulphate
28.8,65,40,17,79,18,Clayey,Oil Seeds,DAP
28.6,50,45,31,32,28,Red,Wheat,Ammonium Sulphate
35.4,70,56,60,39,24,Sandy,Tobacco,NPK 20-20-20
29.5,50,41,16,12,20,Sandy,Maize,Ammonium Sulphate
29.1,46,31,21,15,21,Sandy,Pulses,Ammonium Sulphate
28.3,54,36,98,8,12,Loamy,Ground Nuts,Urea
31.5,39,32,8,62,21,Loamy,Ground Nuts,SSP
27.5,45,43,20,29,40,Red,Wheat,Ammonium Sulphate
26.9,63,45,22,71,7,Sandy,Maize,DAP
30.2,51,32,11,53,15,Red,Oil Seeds,SSP
30.6,68,59,15,61,25,Loamy,Pulses,DAP
23.0,47,43,83,22,0,Red,Rice,Urea
31.2,44,36,25,22,24,Loamy,Wheat,Ammonium Sulphate
38.5,67,62,52,35,33,Sandy,Tobacco,NPK 20-20-20
26.7,50,46,15,18,24,Loamy,Pulses,Ammonium Sulphate
28.9,38,30,93,28,0,Clayey,Cotton,Urea
25.9,57,48,85,7,9,Sandy,Sugarcane,Urea
31.6,49,41,28,24,34,Loamy,Sugarcane,Ammonium Sulphate
20.1,52,39,55,56,56,Clayey,Maize,NPK 10-26-26
29.8,41,36,11,49,11,Loamy,Ground Nuts,SSP
28.0,63,42,36,49,54,Loamy,Oil Seeds,NPK 10-26-26
29.2,40,54,39,62,57,Red,Maize,NPK 10-26-26
32.9,44,38,32,9,37,Sandy,Maize,Ammonium Sulphate
29.8,44,46,38,59,51,Loamy,Oil Seeds,NPK 10-26-26
30.1,52,40,12,11,71,Black,Tobacco,MOP
27.2,49,41,52,48,58,Red,Maize,NPK 10-26-26
22.0,64,52,25,76,20,Loamy,Pulses,DAP
25.8,48,38,38,59,44,Red,Oil Seeds,NPK 10-26-26
23.0,68,57,57,39,39,Loamy,Wheat,NPK 20-20-20
24.3,59,50,52,34,48,Black,Millets,NPK 20-20-20
28.4,53,48,43,57,62,Clayey,Rice,NPK 10-26-26
31.3,70,62,57,42,37,Loamy,Sugarcane,NPK 20-20-20
26.9,56,50,17,76,28,Clayey,Rice,DAP
32.1,34,33,4,52,7,Loamy,Pulses,SSP
25.4,46,47,94,19,6,Black,Wheat,Urea
32.4,53,21,5,7,57,Loamy,Cotton,MOP
29.4,65,40,30,21,26,Sandy,Millets,Ammonium Sulphate
26.7,39,32,13,11,76,Loamy,Cotton,MOP
22.9,69,57,58,50,61,Sandy,Cotton,NPK 10-26-26
25.8,53,40,32,17,34,Loamy,Rice,Ammonium Sulphate
30.1,57,49,62,60,56,Loamy,Rice,NPK 10-26-26
23.7,59,41,77,10,5,Loamy,Wheat,Urea
25.2,59,27,17,55,16,Sandy,Pulses,SSP
25.5,43,33,13,48,15,Loamy,Pulses,SSP
24.5,58,45,54,64,55,Sandy,Cotton,NPK 10-26-26
30.2,69,63,54,32,42,Clayey,Maize,NPK 20-20-20
30.0,64,52,62,45,42,Loamy,Millets,NPK 20-20-20
24.6,40,35,13,8,66,Black,Cotton,MOP
25.7,55,43,26,20,33,Red,Millets,Ammonium Sulphate
29.4,31,33,12,20,70,Sandy,Maize,MOP
27.6,39,32,3,54,7,Sandy,Pulses,SSP
27.5,61,55,12,72,12,Black,Pulses,DAP
36.8,54,36,43,59,58,Red,Wheat,NPK 10-26-26
22.1,43,28,17,42,16,Sandy,Ground Nuts,SSP
28.3,42,38,13,14,83,Red,Rice,MOP
23.1,50,44,81,12,8,Loamy,Rice,Urea
26.8,66,48,53,37,54,Red,Tobacco,NPK 20-20-20
34.4,55,57,20,75,20,Clayey,Millets,DAP
23.0,52,54,20,86,21,Red,Pulses,DAP
31.2,44,24,6,8,73,Black,Sugarcane,MOP
19.3,56,43,34,62,55,Sandy,Rice,NPK 10-26-26
29.5,49,42,7,71,19,Loamy,Rice,DAP
28.9,41,27,0,53,12,Loamy,Oil Seeds,SSP
27.5,38,26,9,59,8,Loamy,Wheat,SSP
27.2,46,30,94,13,29,Clayey,Cotton,Urea
31.8,43,28,26,11,32,Red,Ground Nuts,Ammonium Sulphate
34.3,45,43,46,58,62,Red,Rice,NPK 10-26-26
28.0,38,33,17,27,17,Red,Tobacco,Ammonium Sulphate
24.5,48,41,83,8,12,Loamy,Maize,Urea
24.4,36,29,7,48,5,Loamy,Cotton,SSP
29.2,37,34,89,4,5,Clayey,Wheat,Urea
27.0,49,29,10,66,2,Red,Tobacco,SSP
22.5,58,38,18,14,30,Sandy,Maize,Ammonium Sulphate
33.0,60,47,53,53,42,Red,Maize,NPK 20-20-20
33.2,41,36,12,7,77,Black,Pulses,MOP
22.2,44,39,23,49,20,Loamy,Ground Nuts,SSP
38.6,48,39,17,52,18,Loamy,Sugarcane,SSP
23.8,71,52,61,50,39,Black,Sugarcane,NPK 20-20-20
26.9,51,19,89,5,11,Loamy,Rice,Urea
31.2,37,44,26,29,27,Loamy,Wheat,Ammonium Sulphate
31.9,75,55,56,47,30,Sandy,Cotton,NPK 20-20-20
26.1,65,51,67,35,42,Sandy,Tobacco,NPK 20-20-20
29.2,41,39,55,52,47,Loamy,Wheat,NPK 10-26-26
30.9,60,49,15,85,24,Black,Cotton,DAP
23.5,48,35,18,56,1,Loamy,Oil Seeds,SSP
35.0,67,49,61,40,48,Red,Tobacco,NPK 20-20-20
26.2,43,53,16,89,27,Black,Rice,DAP
29.1,39,26,6,52,27,Red,Pulses,SSP
28.5,72,45,9,82,19,Red,Pulses,DAP
35.3,54,34,28,30,37,Sandy,Maize,Ammonium Sulphate
34.2,52,46,47,55,39,Loamy,Rice,NPK 10-26-26
23.0,38,37,16,61,19,Clayey,Oil Seeds,SSP
29.5,37,38,14,61,9,Loamy,Pulses,SSP
29.2,45,48,8,5,67,Black,Wheat,MOP
27.2,72,55,47,49,31,Clayey,Sugarcane,NPK 20-20-20
31.7,49,42,86,12,24,Clayey,Sugarcane,Urea
25.7,53,67,12,83,16,Black,Wheat,DAP
30.2,64,51,12,76,18,Red,Millets,DAP
26.4,41,28,4,58,19,Red,Oil Seeds,SSP
28.6,51,25,10,39,6,Black,Oil Seeds,SSP
36.1,76,48,32,74,19,Clayey,Maize,DAP
26.9,79,57,55,48,35,Red,Maize,NPK 20-20-20
23.9,54,39,73,8,9,Black,Sugarcane,Urea
24.9,48,33,93,20,22,Black,Maize,Urea
28.2,57,42,63,47,51,Sandy,Cotton,NPK 20-20-20
20.3,28,42,10,58,14,Black,Oil Seeds,SSP
30.7,60,43,11,75,30,Red,Pulses,DAP
27.1,52,44,59,60,65,Loamy,Rice,NPK 10-26-26
28.5,46,47,88,6,14,Loamy,Rice,Urea
25.1,48,52,53,48,63,Red,Maize,NPK 10-26-26
30.5,53,46,24,27,27,Sandy,Millets,Ammonium Sulphate
27.5,62,62,48,54,41,Loamy,Cotton,NPK 20-20-20
19.8,59,28,86,22,3,Sandy,Wheat,Urea
24.0,38,36,5,62,18,Clayey,Tobacco,SSP
27.7,60,41,41,49,55,Sandy,Rice,NPK 10-26-26
27.6,43,27,2,6,82,Loamy,Cotton,MOP
33.5,66,46,64,41,37,Sandy,Cotton,NPK 20-20-20
30.7,45,27,19,65,18,Sandy,Ground Nuts,SSP
27.5,56,50,53,49,26,Red,Cotton,NPK 20-20-20
34.5,75,52,45,47,38,Red,Maize,NPK 20-20-20
35.0,63,50,49,39,34,Sandy,Sugarcane,NPK 20-20-20
24.2,60,40,42,19,17,Red,Tobacco,Ammonium Sulphate
28.8,30,42,10,59,7,Red,Pulses,SSP
33.1,56,53,15,70,24,Loamy,Wheat,DAP
24.0,36,33,8,5,90,Loamy,Cotton,MOP
29.5,58,52,22,69,18,Loamy,Maize,DAP
29.5,65,35,78,14,8,Loamy,Cotton,Urea
31.4,49,31,11,54,14,Loamy,Pulses,SSP
26.4,51,42,39,55,56,Clayey,Maize,NPK 10-26-26
23.1,49,37,53,62,53,Sandy,Rice,NPK 10-26-26
28.4,56,37,79,0,18,Loamy,Tobacco,Urea
25.6,61,43,27,29,30,Sandy,Wheat,Ammonium Sulphate
34.3,69,50,20,25,48,Red,Maize,Ammonium Sulphate
27.5,53,43,14,75,35,Black,Rice,DAP
24.2,45,42,30,20,41,Loamy,Millets,Ammonium Sulphate
27.6,60,34,26,29,22,Loamy,Maize,Ammonium Sulphate
27.0,52,40,67,22,20,Loamy,Maize,Urea
23.9,51,31,27,31,28,Sandy,Tobacco,Ammonium Sulphate
36.8,55,42,56,54,53,Loamy,Cotton,NPK 10-26-26
27.7,56,44,57,52,60,Loamy,Maize,NPK 10-26-26
29.8,51,66,15,62,10,Loamy,Pulses,DAP
31.2,60,44,82,0,7,Loamy,Sugarcane,Urea
30.2,29,45,12,12,67,Loamy,Wheat,MOP
23.9,61,52,45,44,56,Loamy,Cotton,NPK 10-26-26
25.7,49,37,8,8,69,Red,Cotton,MOP
28.0,54,36,29,32,30,Clayey,Wheat,Ammonium Sulphate
36.2,49,39,10,3,72,Red,Pulses,MOP
27.2,68,39,10,75,16,Black,Maize,DAP
28.0,36,50,29,18,28,Sandy,Maize,Ammonium Sulphate
22.2,50,34,50,55,67,Loamy,Rice,NPK 10-26-26
29.9,65,55,65,33,41,Red,Cotton,NPK 20-20-20
24.3,57,41,76,17,17,Black,Wheat,Urea
25.4,45,20,6,39,11,Sandy,Sugarcane,SSP
25.7,41,52,45,55,64,Loamy,Cotton,NPK 10-26-26
23.8,44,45,17,22,42,Loamy,Tobacco,Ammonium Sulphate
27.0,61,58,67,52,44,Sandy,Cotton,NPK 20-20-20
21.8,70,40,12,71,34,Red,Wheat,DAP
23.6,70,35,81,15,22,Black,Wheat,Urea
22.1,40,53,71,21,10,Loamy,Sugarcane,Urea
30.0,73,49,57,35,38,Red,Tobacco,NPK 20-20-20
27.8,52,49,19,73,11,Loamy,Maize,DAP
33.1,47,34,77,21,19,Loamy,Cotton,Urea
32.7,74,58,59,44,31,Loamy,Millets,NPK 20-20-20
22.9,58,38,95,23,20,Black,Cotton,Urea
21.8,60,47,48,56,48,Loamy,Maize,NPK 10-26-26
24.2,44,33,18,49,7,Loamy,Sugarcane,SSP
40.8,41,32,14,16,67,Red,Wheat,MOP
22.8,56,42,85,16,13,Clayey,Maize,Urea
27.7,39,26,10,49,15,Loamy,Pulses,SSP
31.0,40,44,7,12,80,Loamy,Cotton,MOP
29.9,71,44,49,44,47,Sandy,Wheat,NPK 10-26-26
26.2,55,54,17,69,4,Loamy,Wheat,DAP
31.1,64,51,48,35,29,Loamy,Sugarcane,NPK 20-20-20
38.1,57,50,20,72,23,Loamy,Maize,DAP
32.6,51,51,25,83,22,Loamy,Rice,DAP
27.5,48,37,5,5,69,Black,Oil Seeds,MOP
29.2,51,51,22,80,34,Loamy,Maize,DAP
32.2,42,31,6,12,63,Black,Cotton,MOP
23.1,61,48,37,44,57,Sandy,Rice,NPK 10-26-26
25.3,52,37,24,27,33,Loamy,Maize,Ammonium Sulphate
22.7,37,36,1,58,11,Sandy,Ground Nuts,SSP
32.7,53,38,16,17,22,Red,Maize,Ammonium Sulphate
31.5,49,51,85,28,25,Sandy,Rice,Urea
24.6,41,38,87,10,22,Clayey,Cotton,Urea
26.6,48,32,86,14,6,Red,Rice,Urea
26.9,39,29,5,10,80,Black,Sugarcane,MOP
31.5,42,52,90,23,14,Loamy,Cotton,Urea
31.0,54,51,24,78,12,Red,Oil Seeds,DAP
34.9,56,32,82,28,7,Clayey,Rice,Urea
23.1,63,57,50,32,45,Loamy,Millets,NPK 20-20-20
22.7,60,37,19,82,0,Black,Rice,DAP
33.7,74,57,53,38,45,Sandy,Tobacco,NPK 20-20-20
23.9,48,34,8,12,62,Clayey,Wheat,MOP
34.0,59,35,17,73,27,Black,Rice,DAP
21.7,49,48,48,58,51,Sandy,Cotton,NPK 10-26-26
30.3,73,44,44,63,52,Loamy,Maize,NPK 10-26-26
33.7,65,51,73,51,35,Sandy,Oil Seeds,NPK 20-20-20
38.3,72,51,64,36,38,Red,Sugarcane,NPK 20-20-20
30.3,55,27,97,31,19,Clayey,Sugarcane,Urea
27.7,42,21,4,43,0,Sandy,Cotton,SSP
21.8,59,63,19,79,15,Clayey,Pulses,DAP
27.4,52,43,81,3,7,Loamy,Maize,Urea
25.0,35,29,18,63,9,Red,Pulses,SSP
26.3,45,34,30,18,16,Loamy,Maize,Ammonium Sulphate
24.7,61,38,17,88,21,Black,Maize,DAP
28.3,38,25,0,60,13,Red,Pulses,SSP
22.3,47,47,25,28,28,Loamy,Rice,Ammonium Sulphate
26.8,50,37,99,18,25,Black,Ground Nuts,Urea
34.4,36,37,7,19,65,Black,Sugarcane,MOP
32.3,42,44,7,4,74,Loamy,Cotton,MOP
23.7,59,35,46,49,57,Black,Rice,NPK 10-26-26
23.1,53,32,30,38,43,Red,Rice,Ammonium Sulphate
29.7,63,52,11,81,15,Loamy,Wheat,DAP
39.7,66,53,56,44,39,Loamy,Cotton,NPK 20-20-20
26.3,60,44,64,55,47,Loamy,Cotton,NPK 10-26-26
29.4,67,36,14,80,14,Loamy,Maize,DAP
28.2,46,46,11,16,25,Loamy,Sugarcane,Ammonium Sulphate
25.7,53,50,51,55,47,Red,Millets,NPK 10-26-26
23.2,67,58,10,70,33,Red,Pulses,DAP
28.4,43,42,54,50,57,Loamy,Pulses,NPK 10-26-26
26.6,30,35,0,41,10,Red,Pulses,SSP
27.6,51,36,45,51,49,Red,Maize,NPK 10-26-26
31.5,45,38,52,61,70,Loamy,Pulses,NPK 10-26-26
27.7,33,32,9,54,18,Red,Pulses,SSP
29.0,44,48,83,10,9,Clayey,Millets,Urea
30.8,60,46,20,70,7,Loamy,Maize,DAP
29.9,61,56,68,43,35,Red,Sugarcane,NPK 20-20-20
24.9,71,44,8,73,15,Red,Pulses,DAP
28.8,31,29,5,14,68,Red,Cotton,MOP
22.2,50,46,51,65,50,Loamy,Cotton,NPK 10-26-26
27.9,72,52,21,76,8,Sandy,Rice,DAP
32.9,49,33,9,10,56,Red,Cotton,MOP
34.0,57,54,61,35,45,Loamy,Tobacco,NPK 20-20-20
36.0,68,50,58,51,41,Sandy,Tobacco,NPK 20-20-20
37.8,62,40,7,73,16,Black,Rice,DAP
23.9,53,27,12,53,22,Black,Oil Seeds,SSP
22.0,51,35,0,16,66,Sandy,Wheat,MOP
30.5,45,56,84,24,21,Clayey,Sugarcane,Urea
20.9,33,27,20,48,21,Loamy,Maize,SSP
29.0,43,18,24,62,18,Clayey,Ground Nuts,SSP
28.3,42,38,17,46,23,Red,Oil Seeds,SSP
29.6,57,23,5,51,10,Red,Oil Seeds,SSP
28.6,24,22,11,43,0,Sandy,Oil Seeds,SSP
24.4,67,46,45,57,65,Red,Maize,NPK 10-26-26
27.7,50,34,25,18,37,Loamy,Maize,Ammonium Sulphate
29.4,45,25,42,63,64,Clayey,Wheat,NPK 10-26-26
23.1,50,42,48,46,61,Loamy,Maize,NPK 10-26-26
32.8,43,40,86,18,16,Black,Maize,Urea
34.0,53,45,34,70,29,Sandy,Pulses,DAP
26.7,55,39,18,6,27,Loamy,Maize,Ammonium Sulphate
34.3,50,45,50,59,51,Sandy,Wheat,NPK 10-26-26
21.1,66,51,63,44,34,Red,Sugarcane,NPK 20-20-20
28.7,61,51,0,68,26,Loamy,Wheat,DAP
23.0,28,37,8,43,14,Loamy,Oil Seeds,SSP
26.7,58,36,39,52,47,Clayey,Rice,NPK 10-26-26
28.4,62,59,18,69,7,Black,Maize,DAP
36.0,45,39,49,74,47,Black,Wheat,NPK 10-26-26
31.3,46,33,92,21,16,Black,Rice,Urea
26.5,56,34,14,50,8,Sandy,Tobacco,SSP
33.9,69,49,16,59,28,Sandy,Maize,DAP
30.3,58,28,29,23,30,Loamy,Millets,Ammonium Sulphate
35.9,45,35,16,13,77,Clayey,Cotton,MOP
28.5,61,43,21,59,29,Red,Pulses,DAP
33.9,48,47,87,19,12,Black,Sugarcane,Urea
29.1,51,40,86,27,23,Clayey,Ground Nuts,Urea
31.0,45,27,25,27,40,Loamy,Maize,Ammonium Sulphate
27.0,27,26,0,61,6,Sandy,Oil Seeds,SSP
34.5,52,52,34,54,58,Loamy,Maize,NPK 10-26-26
33.4,35,39,29,29,32,Loamy,Millets,Ammonium Sulphate
17.3,58,38,42,46,57,Sandy,Wheat,NPK 10-26-26
23.0,33,25,80,6,13,Loamy,Sugarcane,Urea
17.5,37,28,7,25,71,Black,Wheat,MOP
27.1,38,25,12,51,8,Red,Oil Seeds,SSP
34.0,50,41,71,4,12,Loamy,Rice,Urea
29.3,30,28,9,9,70,Black,Ground Nuts,MOP
27.9,55,57,15,70,17,Loamy,Wheat,DAP
30.4,53,52,85,32,12,Clayey,Rice,Urea
30.7,60,65,55,48,33,Sandy,Maize,NPK 20-20-20
26.8,55,41,22,17,24,Black,Wheat,Ammonium Sulphate
26.8,42,40,2,0,69,Loamy,Rice,MOP
33.9,65,67,47,43,47,Sandy,Maize,NPK 20-20-20
28.0,54,34,20,23,34,Sandy,Tobacco,Ammonium Sulphate
22.6,32,34,9,52,6,Sandy,Ground Nuts,SSP
33.9,74,52,15,70,7,Black,Pulses,DAP
34.9,76,58,62,39,42,Clayey,Sugarcane,NPK 20-20-20
19.1,61,52,45,65,51,Red,Cotton,NPK 10-26-26
38.4,66,49,15,66,10,Red,Maize,DAP
22.4,54,54,64,38,44,Sandy,Cotton,NPK 20-20-20
33.8,69,59,64,36,44,Loamy,Maize,NPK 20-20-20
31.4,59,31,8,6,64,Loamy,Maize,MOP
36.0,63,35,38,52,53,Sandy,Sugarcane,NPK 10-26-26
29.0,63,46,37,50,51,Red,Oil Seeds,NPK 10-26-26
28.7,36,35,59,62,68,Loamy,Cotton,NPK 10-26-26
33.5,42,34,17,75,10,Loamy,Pulses,SSP
32.3,49,43,7,6,63,Clayey,Maize,MOP
32.3,48,40,1,7,72,Black,Rice,MOP
28.4,45,30,28,19,31,Clayey,Wheat,Ammonium Sulphate
28.0,46,36,8,58,11,Clayey,Pulses,SSP
24.6,58,47,44,45,44,Red,Wheat,NPK 10-26-26
29.7,45,24,10,50,7,Red,Ground Nuts,SSP
29.3,60,49,51,43,69,Red,Maize,NPK 10-26-26
21.7,63,54,11,82,30,Loamy,Pulses,DAP
35.8,37,40,13,20,83,Loamy,Wheat,MOP
32.4,68,53,54,48,48,Sandy,Cotton,NPK 10-26-26
32.2,62,45,60,64,42,Sandy,Sugarcane,NPK 10-26-26
29.5,73,50,14,77,19,Black,Pulses,DAP
24.5,40,52,57,58,57,Red,Maize,NPK 10-26-26
30.8,62,59,28,69,8,Black,Pulses,DAP
36.0,66,65,23,73,9,Loamy,Rice,DAP
32.0,49,53,51,68,60,Sandy,Maize,NPK 10-26-26
30.0,58,40,45,41,50,Sandy,Rice,NPK 10-26-26
26.1,59,48,9,8,70,Red,Cotton,MOP
36.0,71,63,58,45,48,Red,Cotton,NPK 20-20-20
27.9,71,56,58,37,41,Sandy,Maize,NPK 20-20-20
28.6,68,32,31,80,11,Red,Rice,DAP
24.8,44,30,7,58,11,Loamy,Oil Seeds,SSP
24.3,56,40,47,56,49,Sandy,Oil Seeds,NPK 10-26-26
20.1,44,33,35,33,19,Loamy,Millets,Ammonium Sulphate
24.9,43,44,26,18,28,Red,Wheat,Ammonium Sulphate
26.0,56,30,18,75,30,Loamy,Wheat,DAP
29.2,24,31,14,65,19,Sandy,Oil Seeds,SSP
31.9,69,61,45,51,37,Sandy,Tobacco,NPK 20-20-20
32.9,69,51,60,38,23,Clayey,Tobacco,NPK 20-20-20
23.2,63,46,55,63,57,Sandy,Cotton,NPK 10-26-26
33.6,51,51,44,52,53,Red,Rice,NPK 10-26-26
25.3,43,39,10,6,73,Sandy,Cotton,MOP
30.0,69,46,52,44,36,Sandy,Cotton,NPK 20-20-20
32.6,68,54,56,43,43,Red,Maize,NPK 20-20-20
27.0,50,51,24,20,22,Loamy,Millets,Ammonium Sulphate
22.7,52,36,51,62,51,Loamy,Rice,NPK 10-26-26
33.2,50,36,49,45,60,Loamy,Cotton,NPK 10-26-26
24.1,53,33,83,0,7,Black,Cotton,Urea
24.8,64,56,60,47,33,Loamy,Maize,NPK 20-20-20
32.9,79,57,62,45,34,Red,Tobacco,NPK 20-20-20
24.3,25,36,13,41,14,Red,Wheat,SSP
31.7,52,32,85,14,9,Red,Pulses,Urea
25.5,61,43,40,53,50,Black,Maize,NPK 10-26-26
24.5,63,55,52,52,59,Sandy,Maize,NPK 10-26-26
34.0,55,51,12,86,18,Loamy,Tobacco,DAP
30.1,53,46,42,47,53,Sandy,Maize,NPK 10-26-26
25.7,57,33,87,0,18,Clayey,Maize,Urea
27.4,43,32,3,14,73,Black,Maize,MOP
21.2,37,43,12,60,11,Clayey,Pulses,SSP
24.8,47,44,42,47,53,Sandy,Oil Seeds,NPK 10-26-26
32.8,56,60,29,96,10,Black,Maize,DAP
30.7,46,40,2,14,77,Black,Cotton,MOP
31.9,69,63,50,26,25,Clayey,Sugarcane,NPK 20-20-20
26.8,77,64,62,44,44,Black,Oil Seeds,NPK 20-20-20
29.4,72,60,73,47,39,Sandy,Maize,NPK 20-20-20
29.5,51,45,20,18,29,Loamy,Wheat,Ammonium Sulphate
26.0,48,39,20,29,20,Loamy,Ground Nuts,Ammonium Sulphate
24.6,57,41,24,70,15,Black,Rice,DAP
32.6,47,55,54,58,55,Clayey,Cotton,NPK 10-26-26
32.5,63,51,61,50,47,Clayey,Tobacco,NPK 20-20-20
25.4,45,41,11,15,67,Red,Oil Seeds,MOP
29.0,53,39,17,20,79,Red,Maize,MOP
20.9,43,32,72,12,17,Clayey,Rice,Urea
26.9,48,38,56,50,58,Red,Maize,NPK 10-26-26
23.8,43,35,20,37,25,Loamy,Millets,Ammonium Sulphate
26.6,57,39,89,18,22,Clayey,Millets,Urea
